time_index,area,num_people
789,IM1,9
789,GH,6
789,IM2,2
789,L,4
789,C,8
789,M,1
789,A,0
790,Outside,86
790,K,12
790,N,2
790,G,11
790,B,6
790,D,14
790,E,21
790,F,9
790,H,21
790,J,10
790,IM1,8
790,GH,12
790,IM2,5
790,L,4
790,C,9
790,M,1
790,A,0
791,Outside,80
791,K,10
791,N,2
791,G,9
791,B,5
791,D,16
791,E,15
791,F,14
791,H,27
791,J,10
791,IM1,8
791,GH,7
791,IM2,3
791,L,6
791,C,9
791,M,1
791,A,0
792,Outside,76
792,K,8
792,N,2
792,G,10
792,B,6
792,D,14
792,E,16
792,F,11
792,H,25
792,J,10
792,IM1,11
792,GH,9
792,IM2,3
792,L,5
792,C,8
792,M,1
792,A,0
793,Outside,79
793,K,14
793,N,2
793,G,7
793,B,7
793,D,15
793,E,17
793,F,14
793,H,28
793,J,10
793,IM1,10
793,GH,10
793,IM2,5
793,L,3
793,C,7
793,M,1
793,A,0
794,Outside,78
794,K,13
794,N,2
794,G,12
794,B,3
794,D,14
794,E,14
794,F,15
794,H,28
794,J,12
794,IM1,12
794,GH,5
794,IM2,2
794,L,3
794,C,9
794,M,1
794,A,0
795,Outside,79
795,K,11
795,N,2
795,G,11
795,B,7
795,D,16
795,E,16
795,F,9
795,H,29
795,J,9
795,IM1,9
795,GH,7
795,IM2,2
795,L,2
795,C,5
795,M,1
795,A,0
796,Outside,103
796,K,10
796,N,2
796,G,8
796,B,6
796,D,13
796,E,14
796,F,9
796,H,23
796,J,9
796,IM1,8
796,GH,6
796,IM2,4
796,L,3
796,C,6
796,M,1
796,A,0
797,Outside,87
797,K,12
797,N,2
797,G,9
797,B,6
797,D,12
797,E,14
797,F,12
797,H,22
797,J,9
797,IM1,9
797,GH,8
797,IM2,6
797,L,5
797,C,9
797,M,1
797,A,0
798,Outside,94
798,K,7
798,N,2
798,G,7
798,B,6
798,D,13
798,E,16
798,F,8
798,H,26
798,J,12
798,IM1,9
798,GH,9
798,IM2,2
798,L,3
798,C,8
798,M,1
798,A,0
799,Outside,98
799,K,9
799,N,1
799,G,9
799,B,5
799,D,13
799,E,16
799,F,9
799,H,29
799,J,8
799,IM1,8
799,GH,10
799,IM2,4
799,L,4
799,C,8
799,M,1
799,A,0
800,Outside,83
800,K,9
800,N,2
800,G,13
800,B,5
800,D,13
800,E,15
800,F,11
800,H,27
800,J,13
800,IM1,8
800,GH,6
800,IM2,4
800,L,6
800,C,8
800,M,1
800,A,0
801,Outside,93
801,K,12
801,N,0
801,G,12
801,B,5
801,D,12
801,E,11
801,F,11
801,H,24
801,J,12
801,IM1,9
801,GH,9
801,IM2,3
801,L,6
801,C,8
801,M,2
801,A,0
802,Outside,102
802,K,15
802,N,1
802,G,6
802,B,6
802,D,10
802,E,11
802,F,14
802,H,25
802,J,9
802,IM1,12
802,GH,10
802,IM2,6
802,L,5
802,C,9
802,M,2
802,A,0
803,Outside,91
803,K,11
803,N,1
803,G,10
803,B,8
803,D,13
803,E,19
803,F,16
803,H,26
803,J,13
803,IM1,12
803,GH,6
803,IM2,3
803,L,2
803,C,8
803,M,2
803,A,1
804,Outside,92
804,K,10
804,N,0
804,G,7
804,B,7
804,D,15
804,E,15
804,F,16
804,H,28
804,J,12
804,IM1,8
804,GH,5
804,IM2,0
804,L,6
804,C,12
804,M,2
804,A,1
805,Outside,73
805,K,13
805,N,1
805,G,10
805,B,7
805,D,15
805,E,16
805,F,15
805,H,27
805,J,11
805,IM1,9
805,GH,8
805,IM2,3
805,L,3
805,C,9
805,M,2
805,A,0
806,Outside,92
806,K,15
806,N,0
806,G,9
806,B,6
806,D,11
806,E,17
806,F,12
806,H,23
806,J,10
806,IM1,6
806,GH,9
806,IM2,3
806,L,2
806,C,7
806,M,2
806,A,0
807,Outside,96
807,K,14
807,N,0
807,G,10
807,B,6
807,D,13
807,E,10
807,F,10
807,H,28
807,J,10
807,IM1,4
807,GH,6
807,IM2,4
807,L,5
807,C,10
807,M,2
807,A,0
808,Outside,81
808,K,15
808,N,1
808,G,7
808,B,6
808,D,15
808,E,12
808,F,10
808,H,33
808,J,12
808,IM1,10
808,GH,4
808,IM2,2
808,L,4
808,C,10
808,M,2
808,A,0
809,Outside,96
809,K,14
809,N,2
809,G,7
809,B,6
809,D,11
809,E,14
809,F,15
809,H,23
809,J,11
809,IM1,13
809,GH,7
809,IM2,3
809,L,2
809,C,11
809,M,2
809,A,0
810,Outside,83
810,K,14
810,N,2
810,G,9
810,B,8
810,D,16
810,E,16
810,F,12
810,H,23
810,J,8
810,IM1,9
810,GH,8
810,IM2,5
810,L,6
810,C,8
810,M,2
810,A,0
811,Outside,81
811,K,13
811,N,2
811,G,8
811,B,4
811,D,14
811,E,18
811,F,15
811,H,26
811,J,7
811,IM1,12
811,GH,4
811,IM2,2
811,L,7
811,C,12
811,M,2
811,A,0
812,Outside,87
812,K,11
812,N,2
812,G,6
812,B,7
812,D,16
812,E,14
812,F,11
812,H,28
812,J,9
812,IM1,11
812,GH,10
812,IM2,3
812,L,5
812,C,7
812,M,2
812,A,0
813,Outside,92
813,K,10
813,N,2
813,G,7
813,B,8
813,D,11
813,E,13
813,F,14
813,H,26
813,J,10
813,IM1,10
813,GH,8
813,IM2,5
813,L,5
813,C,9
813,M,1
813,A,0
814,Outside,104
814,K,12
814,N,2
814,G,7
814,B,5
814,D,14
814,E,9
814,F,10
814,H,26
814,J,9
814,IM1,8
814,GH,5
814,IM2,3
814,L,4
814,C,10
814,M,2
814,A,0
815,Outside,98
815,K,12
815,N,2
815,G,6
815,B,5
815,D,14
815,E,17
815,F,10
815,H,28
815,J,7
815,IM1,13
815,GH,11
815,IM2,2
815,L,3
815,C,7
815,M,2
815,A,0
816,Outside,86
816,K,11
816,N,3
816,G,8
816,B,8
816,D,15
816,E,19
816,F,10
816,H,27
816,J,10
816,IM1,10
816,GH,10
816,IM2,0
816,L,5
816,C,8
816,M,1
816,A,0
817,Outside,97
817,K,11
817,N,2
817,G,6
817,B,8
817,D,15
817,E,12
817,F,11
817,H,26
817,J,9
817,IM1,11
817,GH,6
817,IM2,1
817,L,6
817,C,4
817,M,2
817,A,0
818,Outside,89
818,K,13
818,N,2
818,G,9
818,B,7
818,D,15
818,E,16
818,F,12
818,H,29
818,J,11
818,IM1,9
818,GH,9
818,IM2,2
818,L,4
818,C,4
818,M,2
818,A,0
819,Outside,91
819,K,14
819,N,0
819,G,10
819,B,7
819,D,15
819,E,14
819,F,10
819,H,28
819,J,12
819,IM1,12
819,GH,6
819,IM2,3
819,L,5
819,C,5
819,M,2
819,A,0
820,Outside,82
820,K,13
820,N,2
820,G,6
820,B,9
820,D,18
820,E,15
820,F,12
820,H,25
820,J,16
820,IM1,11
820,GH,7
820,IM2,1
820,L,4
820,C,4
820,M,2
820,A,0
821,Outside,80
821,K,13
821,N,2
821,G,9
821,B,8
821,D,17
821,E,14
821,F,11
821,H,25
821,J,13
821,IM1,12
821,GH,10
821,IM2,0
821,L,5
821,C,7
821,M,2
821,A,0
822,Outside,78
822,K,11
822,N,2
822,G,7
822,B,9
822,D,20
822,E,16
822,F,10
822,H,26
822,J,12
822,IM1,11
822,GH,10
822,IM2,1
822,L,6
822,C,8
822,M,2
822,A,0
823,Outside,64
823,K,13
823,N,2
823,G,11
823,B,9
823,D,19
823,E,14
823,F,15
823,H,27
823,J,13
823,IM1,11
823,GH,10
823,IM2,1
823,L,4
823,C,11
823,M,3
823,A,0
824,Outside,104
824,K,10
824,N,2
824,G,10
824,B,6
824,D,13
824,E,11
824,F,10
824,H,20
824,J,11
824,IM1,12
824,GH,8
824,IM2,2
824,L,5
824,C,7
824,M,2
824,A,1
825,Outside,87
825,K,9
825,N,2
825,G,11
825,B,8
825,D,15
825,E,15
825,F,9
825,H,24
825,J,12
825,IM1,12
825,GH,8
825,IM2,1
825,L,4
825,C,6
825,M,2
825,A,0
826,Outside,88
826,K,11
826,N,2
826,G,10
826,B,10
826,D,14
826,E,13
826,F,12
826,H,20
826,J,13
826,IM1,10
826,GH,8
826,IM2,1
826,L,6
826,C,8
826,M,2
826,A,0
827,Outside,75
827,K,15
827,N,3
827,G,11
827,B,8
827,D,15
827,E,13
827,F,11
827,H,25
827,J,13
827,IM1,14
827,GH,8
827,IM2,2
827,L,6
827,C,7
827,M,2
827,A,0
828,Outside,104
828,K,11
828,N,2
828,G,9
828,B,8
828,D,9
828,E,12
828,F,15
828,H,25
828,J,14
828,IM1,11
828,GH,8
828,IM2,0
828,L,2
828,C,8
828,M,2
828,A,0
829,Outside,86
829,K,13
829,N,2
829,G,13
829,B,8
829,D,14
829,E,10
829,F,13
829,H,24
829,J,15
829,IM1,12
829,GH,6
829,IM2,2
829,L,4
829,C,7
829,M,2
829,A,0
830,Outside,96
830,K,8
830,N,2
830,G,10
830,B,7
830,D,14
830,E,10
830,F,12
830,H,21
830,J,11
830,IM1,14
830,GH,8
830,IM2,2
830,L,4
830,C,7
830,M,2
830,A,1
831,Outside,94
831,K,10
831,N,2
831,G,12
831,B,7
831,D,20
831,E,8
831,F,13
831,H,25
831,J,10
831,IM1,12
831,GH,11
831,IM2,3
831,L,3
831,C,5
831,M,2
831,A,1
832,Outside,82
832,K,15
832,N,1
832,G,11
832,B,6
832,D,11
832,E,16
832,F,16
832,H,19
832,J,15
832,IM1,13
832,GH,7
832,IM2,1
832,L,8
832,C,8
832,M,2
832,A,0
833,Outside,87
833,K,8
833,N,2
833,G,8
833,B,6
833,D,16
833,E,15
833,F,14
833,H,23
833,J,13
833,IM1,11
833,GH,10
833,IM2,1
833,L,4
833,C,11
833,M,2
833,A,0
834,Outside,92
834,K,11
834,N,2
834,G,5
834,B,7
834,D,13
834,E,8
834,F,17
834,H,18
834,J,13
834,IM1,12
834,GH,9
834,IM2,1
834,L,5
834,C,9
834,M,2
834,A,0
835,Outside,75
835,K,13
835,N,2
835,G,4
835,B,6
835,D,16
835,E,13
835,F,17
835,H,25
835,J,14
835,IM1,7
835,GH,8
835,IM2,1
835,L,5
835,C,11
835,M,2
835,A,0
836,Outside,91
836,K,11
836,N,2
836,G,8
836,B,7
836,D,12
836,E,13
836,F,11
836,H,26
836,J,14
836,IM1,11
836,GH,11
836,IM2,0
836,L,3
836,C,11
836,M,2
836,A,0
837,Outside,80
837,K,11
837,N,2
837,G,5
837,B,9
837,D,18
837,E,15
837,F,17
837,H,25
837,J,10
837,IM1,7
837,GH,8
837,IM2,1
837,L,4
837,C,9
837,M,2
837,A,0
838,Outside,96
838,K,11
838,N,3
838,G,7
838,B,6
838,D,13
838,E,11
838,F,16
838,H,22
838,J,16
838,IM1,10
838,GH,7
838,IM2,2
838,L,4
838,C,8
838,M,2
838,A,0
839,Outside,75
839,K,10
839,N,2
839,G,10
839,B,6
839,D,19
839,E,16
839,F,13
839,H,27
839,J,15
839,IM1,7
839,GH,10
839,IM2,0
839,L,4
839,C,10
839,M,2
839,A,0
840,Outside,80
840,K,7
840,N,2
840,G,12
840,B,7
840,D,16
840,E,13
840,F,12
840,H,24
840,J,14
840,IM1,10
840,GH,14
840,IM2,1
840,L,7
840,C,8
840,M,1
840,A,0
841,Outside,91
841,K,12
841,N,2
841,G,8
841,B,6
841,D,14
841,E,14
841,F,12
841,H,17
841,J,13
841,IM1,12
841,GH,10
841,IM2,3
841,L,6
841,C,9
841,M,1
841,A,0
842,Outside,89
842,K,10
842,N,2
842,G,12
842,B,7
842,D,19
842,E,15
842,F,12
842,H,22
842,J,14
842,IM1,8
842,GH,10
842,IM2,1
842,L,7
842,C,8
842,M,1
842,A,0
843,Outside,84
843,K,11
843,N,2
843,G,12
843,B,6
843,D,13
843,E,14
843,F,13
843,H,22
843,J,12
843,IM1,13
843,GH,12
843,IM2,2
843,L,5
843,C,9
843,M,1
843,A,0
844,Outside,93
844,K,15
844,N,1
844,G,9
844,B,7
844,D,13
844,E,15
844,F,9
844,H,22
844,J,11
844,IM1,9
844,GH,10
844,IM2,3
844,L,3
844,C,5
844,M,2
844,A,0
845,Outside,91
845,K,12
845,N,2
845,G,16
845,B,7
845,D,16
845,E,12
845,F,11
845,H,15
845,J,12
845,IM1,10
845,GH,15
845,IM2,1
845,L,5
845,C,9
845,M,1
845,A,0
846,Outside,86
846,K,11
846,N,2
846,G,10
846,B,9
846,D,20
846,E,13
846,F,14
846,H,23
846,J,13
846,IM1,12
846,GH,9
846,IM2,2
846,L,5
846,C,11
846,M,1
846,A,0
847,Outside,81
847,K,12
847,N,2
847,G,12
847,B,8
847,D,16
847,E,14
847,F,11
847,H,19
847,J,14
847,IM1,11
847,GH,7
847,IM2,4
847,L,5
847,C,10
847,M,1
847,A,1
848,Outside,78
848,K,18
848,N,1
848,G,8
848,B,9
848,D,13
848,E,13
848,F,11
848,H,19
848,J,15
848,IM1,15
848,GH,9
848,IM2,1
848,L,3
848,C,11
848,M,1
848,A,1
849,Outside,90
849,K,14
849,N,4
849,G,9
849,B,5
849,D,15
849,E,12
849,F,12
849,H,21
849,J,12
849,IM1,11
849,GH,8
849,IM2,2
849,L,4
849,C,13
849,M,1
849,A,0
850,Outside,92
850,K,10
850,N,2
850,G,5
850,B,7
850,D,13
850,E,11
850,F,13
850,H,22
850,J,13
850,IM1,8
850,GH,7
850,IM2,4
850,L,6
850,C,11
850,M,1
850,A,0
851,Outside,83
851,K,11
851,N,1
851,G,10
851,B,5
851,D,12
851,E,20
851,F,12
851,H,20
851,J,12
851,IM1,8
851,GH,16
851,IM2,0
851,L,5
851,C,13
851,M,1
851,A,1
852,Outside,87
852,K,10
852,N,2
852,G,6
852,B,5
852,D,16
852,E,16
852,F,10
852,H,23
852,J,10
852,IM1,9
852,GH,11
852,IM2,1
852,L,5
852,C,10
852,M,1
852,A,0
853,Outside,97
853,K,11
853,N,2
853,G,10
853,B,9
853,D,15
853,E,14
853,F,13
853,H,17
853,J,10
853,IM1,9
853,GH,13
853,IM2,0
853,L,4
853,C,7
853,M,1
853,A,1
854,Outside,90
854,K,15
854,N,2
854,G,7
854,B,9
854,D,15
854,E,11
854,F,10
854,H,20
854,J,14
854,IM1,9
854,GH,8
854,IM2,2
854,L,3
854,C,9
854,M,1
854,A,0
855,Outside,93
855,K,10
855,N,2
855,G,13
855,B,7
855,D,11
855,E,12
855,F,12
855,H,17
855,J,14
855,IM1,12
855,GH,9
855,IM2,3
855,L,4
855,C,12
855,M,1
855,A,0
856,Outside,83
856,K,15
856,N,2
856,G,12
856,B,9
856,D,12
856,E,13
856,F,10
856,H,24
856,J,13
856,IM1,14
856,GH,10
856,IM2,1
856,L,6
856,C,10
856,M,1
856,A,0
857,Outside,83
857,K,10
857,N,2
857,G,12
857,B,9
857,D,15
857,E,14
857,F,15
857,H,21
857,J,14
857,IM1,2
857,GH,13
857,IM2,0
857,L,7
857,C,11
857,M,1
857,A,0
858,Outside,95
858,K,10
858,N,2
858,G,15
858,B,8
858,D,12
858,E,14
858,F,11
858,H,22
858,J,14
858,IM1,6
858,GH,10
858,IM2,1
858,L,4
858,C,10
858,M,1
858,A,0
859,Outside,87
859,K,13
859,N,2
859,G,6
859,B,10
859,D,14
859,E,14
859,F,10
859,H,17
859,J,12
859,IM1,11
859,GH,8
859,IM2,2
859,L,5
859,C,12
859,M,1
859,A,0
860,Outside,76
860,K,15
860,N,2
860,G,12
860,B,9
860,D,14
860,E,17
860,F,9
860,H,17
860,J,9
860,IM1,13
860,GH,11
860,IM2,0
860,L,5
860,C,11
860,M,1
860,A,0
861,Outside,101
861,K,11
861,N,2
861,G,13
861,B,8
861,D,14
861,E,17
861,F,8
861,H,18
861,J,11
861,IM1,5
861,GH,10
861,IM2,1
861,L,3
861,C,12
861,M,1
861,A,0
862,Outside,85
862,K,11
862,N,2
862,G,9
862,B,8
862,D,17
862,E,13
862,F,11
862,H,20
862,J,11
862,IM1,14
862,GH,12
862,IM2,0
862,L,3
862,C,9
862,M,1
862,A,0
863,Outside,95
863,K,14
863,N,2
863,G,13
863,B,7
863,D,16
863,E,12
863,F,8
863,H,18
863,J,14
863,IM1,9
863,GH,9
863,IM2,0
863,L,3
863,C,7
863,M,1
863,A,0
864,Outside,94
864,K,12
864,N,3
864,G,9
864,B,8
864,D,15
864,E,13
864,F,15
864,H,22
864,J,12
864,IM1,10
864,GH,14
864,IM2,2
864,L,2
864,C,8
864,M,1
864,A,0
865,Outside,96
865,K,13
865,N,2
865,G,13
865,B,7
865,D,14
865,E,12
865,F,13
865,H,22
865,J,10
865,IM1,8
865,GH,10
865,IM2,1
865,L,5
865,C,9
865,M,1
865,A,0
866,Outside,81
866,K,17
866,N,2
866,G,13
866,B,6
866,D,17
866,E,15
866,F,6
866,H,22
866,J,13
866,IM1,8
866,GH,10
866,IM2,1
866,L,5
866,C,10
866,M,1
866,A,0
867,Outside,86
867,K,14
867,N,2
867,G,8
867,B,7
867,D,14
867,E,13
867,F,10
867,H,23
867,J,10
867,IM1,12
867,GH,12
867,IM2,1
867,L,4
867,C,10
867,M,1
867,A,0
868,Outside,98
868,K,10
868,N,1
868,G,12
868,B,8
868,D,13
868,E,14
868,F,8
868,H,21
868,J,10
868,IM1,8
868,GH,11
868,IM2,1
868,L,5
868,C,7
868,M,1
868,A,0
869,Outside,99
869,K,9
869,N,2
869,G,3
869,B,7
869,D,16
869,E,16
869,F,10
869,H,24
869,J,10
869,IM1,8
869,GH,13
869,IM2,1
869,L,2
869,C,8
869,M,1
869,A,0
870,Outside,99
870,K,10
870,N,2
870,G,9
870,B,8
870,D,12
870,E,17
870,F,10
870,H,23
870,J,10
870,IM1,10
870,GH,8
870,IM2,1
870,L,6
870,C,9
870,M,1
870,A,0
871,Outside,98
871,K,10
871,N,2
871,G,9
871,B,9
871,D,14
871,E,11
871,F,11
871,H,22
871,J,9
871,IM1,10
871,GH,13
871,IM2,1
871,L,4
871,C,11
871,M,2
871,A,0
872,Outside,94
872,K,15
872,N,2
872,G,10
872,B,8
872,D,12
872,E,13
872,F,8
872,H,21
872,J,8
872,IM1,10
872,GH,15
872,IM2,3
872,L,5
872,C,9
872,M,1
872,A,0
873,Outside,83
873,K,14
873,N,2
873,G,12
873,B,8
873,D,14
873,E,11
873,F,15
873,H,23
873,J,12
873,IM1,9
873,GH,12
873,IM2,0
873,L,5
873,C,11
873,M,2
873,A,0
874,Outside,83
874,K,9
874,N,2
874,G,12
874,B,9
874,D,15
874,E,12
874,F,15
874,H,23
874,J,9
874,IM1,10
874,GH,8
874,IM2,2
874,L,8
874,C,12
874,M,1
874,A,0
875,Outside,92
875,K,11
875,N,2
875,G,15
875,B,7
875,D,16
875,E,15
875,F,12
875,H,23
875,J,7
875,IM1,8
875,GH,10
875,IM2,3
875,L,6
875,C,9
875,M,1
875,A,1
876,Outside,94
876,K,11
876,N,1
876,G,13
876,B,8
876,D,12
876,E,13
876,F,8
876,H,20
876,J,12
876,IM1,10
876,GH,10
876,IM2,1
876,L,7
876,C,10
876,M,1
876,A,0
877,Outside,99
877,K,14
877,N,2
877,G,9
877,B,7
877,D,15
877,E,11
877,F,14
877,H,18
877,J,13
877,IM1,9
877,GH,8
877,IM2,2
877,L,6
877,C,8
877,M,1
877,A,0
878,Outside,86
878,K,14
878,N,2
878,G,11
878,B,8
878,D,15
878,E,11
878,F,12
878,H,19
878,J,17
878,IM1,10
878,GH,16
878,IM2,2
878,L,8
878,C,11
878,M,1
878,A,0
879,Outside,79
879,K,12
879,N,2
879,G,17
879,B,9
879,D,15
879,E,14
879,F,18
879,H,17
879,J,17
879,IM1,7
879,GH,11
879,IM2,1
879,L,4
879,C,10
879,M,1
879,A,0
880,Outside,80
880,K,14
880,N,2
880,G,12
880,B,8
880,D,17
880,E,14
880,F,13
880,H,16
880,J,11
880,IM1,8
880,GH,15
880,IM2,0
880,L,5
880,C,9
880,M,1
880,A,1
881,Outside,69
881,K,18
881,N,2
881,G,14
881,B,7
881,D,16
881,E,16
881,F,13
881,H,19
881,J,14
881,IM1,9
881,GH,11
881,IM2,1
881,L,6
881,C,9
881,M,1
881,A,1
882,Outside,78
882,K,15
882,N,2
882,G,13
882,B,8
882,D,19
882,E,21
882,F,10
882,H,16
882,J,11
882,IM1,7
882,GH,10
882,IM2,0
882,L,5
882,C,10
882,M,1
882,A,0
883,Outside,84
883,K,14
883,N,2
883,G,12
883,B,9
883,D,14
883,E,17
883,F,11
883,H,20
883,J,13
883,IM1,6
883,GH,12
883,IM2,3
883,L,3
883,C,7
883,M,1
883,A,0
884,Outside,85
884,K,9
884,N,1
884,G,8
884,B,7
884,D,13
884,E,14
884,F,10
884,H,20
884,J,13
884,IM1,6
884,GH,8
884,IM2,1
884,L,6
884,C,10
884,M,1
884,A,0
885,Outside,91
885,K,12
885,N,1
885,G,9
885,B,7
885,D,14
885,E,14
885,F,15
885,H,22
885,J,13
885,IM1,7
885,GH,7
885,IM2,1
885,L,7
885,C,11
885,M,1
885,A,0
886,Outside,85
886,K,12
886,N,1
886,G,10
886,B,7
886,D,12
886,E,14
886,F,10
886,H,21
886,J,15
886,IM1,4
886,GH,17
886,IM2,3
886,L,6
886,C,11
886,M,1
886,A,0
887,Outside,88
887,K,12
887,N,1
887,G,10
887,B,8
887,D,16
887,E,17
887,F,10
887,H,21
887,J,14
887,IM1,8
887,GH,10
887,IM2,1
887,L,7
887,C,8
887,M,1
887,A,0
888,Outside,86
888,K,15
888,N,1
888,G,10
888,B,8
888,D,12
888,E,15
888,F,8
888,H,26
888,J,13
888,IM1,10
888,GH,9
888,IM2,2
888,L,6
888,C,9
888,M,1
888,A,0
889,Outside,97
889,K,10
889,N,1
889,G,7
889,B,9
889,D,14
889,E,14
889,F,14
889,H,22
889,J,12
889,IM1,7
889,GH,11
889,IM2,2
889,L,3
889,C,9
889,M,1
889,A,0
890,Outside,88
890,K,11
890,N,1
890,G,10
890,B,7
890,D,15
890,E,12
890,F,12
890,H,20
890,J,14
890,IM1,4
890,GH,9
890,IM2,1
890,L,8
890,C,9
890,M,2
890,A,0
891,Outside,88
891,K,14
891,N,2
891,G,6
891,B,6
891,D,10
891,E,11
891,F,15
891,H,22
891,J,14
891,IM1,6
891,GH,14
891,IM2,2
891,L,4
891,C,10
891,M,2
891,A,0
892,Outside,81
892,K,14
892,N,1
892,G,14
892,B,9
892,D,17
892,E,17
892,F,11
892,H,24
892,J,13
892,IM1,6
892,GH,9
892,IM2,2
892,L,4
892,C,10
892,M,1
892,A,0
893,Outside,112
893,K,7
893,N,2
893,G,8
893,B,7
893,D,11
893,E,13
893,F,9
893,H,19
893,J,13
893,IM1,9
893,GH,7
893,IM2,2
893,L,6
893,C,9
893,M,1
893,A,0
894,Outside,82
894,K,8
894,N,2
894,G,5
894,B,8
894,D,13
894,E,17
894,F,10
894,H,27
894,J,12
894,IM1,4
894,GH,11
894,IM2,4
894,L,7
894,C,11
894,M,1
894,A,0
895,Outside,78
895,K,10
895,N,2
895,G,13
895,B,5
895,D,15
895,E,15
895,F,11
895,H,22
895,J,12
895,IM1,9
895,GH,12
895,IM2,2
895,L,9
895,C,13
895,M,1
895,A,0
896,Outside,77
896,K,8
896,N,2
896,G,14
896,B,5
896,D,12
896,E,16
896,F,11
896,H,24
896,J,14
896,IM1,10
896,GH,12
896,IM2,1
896,L,8
896,C,9
896,M,1
896,A,1
897,Outside,75
897,K,14
897,N,2
897,G,15
897,B,8
897,D,16
897,E,15
897,F,11
897,H,25
897,J,10
897,IM1,12
897,GH,9
897,IM2,2
897,L,6
897,C,7
897,M,1
897,A,0
898,Outside,82
898,K,13
898,N,2
898,G,12
898,B,6
898,D,15
898,E,15
898,F,9
898,H,22
898,J,10
898,IM1,7
898,GH,12
898,IM2,3
898,L,7
898,C,11
898,M,0
898,A,0
899,Outside,90
899,K,9
899,N,2
899,G,11
899,B,9
899,D,13
899,E,12
899,F,11
899,H,24
899,J,13
899,IM1,9
899,GH,6
899,IM2,3
899,L,4
899,C,9
899,M,2
899,A,0
900,Outside,97
900,K,9
900,N,2
900,G,13
900,B,7
900,D,13
900,E,12
900,F,10
900,H,28
900,J,9
900,IM1,10
900,GH,9
900,IM2,4
900,L,5
900,C,6
900,M,3
900,A,0
901,Outside,82
901,K,11
901,N,2
901,G,11
901,B,7
901,D,16
901,E,13
901,F,15
901,H,25
901,J,11
901,IM1,9
901,GH,10
901,IM2,2
901,L,4
901,C,10
901,M,3
901,A,0
902,Outside,65
902,K,12
902,N,2
902,G,9
902,B,4
902,D,16
902,E,16
902,F,18
902,H,26
902,J,15
902,IM1,8
902,GH,12
902,IM2,2
902,L,5
902,C,12
902,M,2
902,A,0
903,Outside,77
903,K,8
903,N,2
903,G,13
903,B,10
903,D,15
903,E,19
903,F,14
903,H,27
903,J,12
903,IM1,8
903,GH,9
903,IM2,2
903,L,5
903,C,8
903,M,2
903,A,0
904,Outside,96
904,K,11
904,N,0
904,G,6
904,B,7
904,D,14
904,E,11
904,F,12
904,H,28
904,J,12
904,IM1,10
904,GH,11
904,IM2,1
904,L,5
904,C,9
904,M,2
904,A,0
905,Outside,84
905,K,10
905,N,2
905,G,17
905,B,11
905,D,10
905,E,13
905,F,11
905,H,27
905,J,15
905,IM1,9
905,GH,8
905,IM2,3
905,L,5
905,C,12
905,M,2
905,A,0
906,Outside,87
906,K,10
906,N,2
906,G,13
906,B,8
906,D,16
906,E,16
906,F,15
906,H,26
906,J,10
906,IM1,6
906,GH,9
906,IM2,3
906,L,3
906,C,9
906,M,2
906,A,0
907,Outside,91
907,K,9
907,N,2
907,G,10
907,B,8
907,D,11
907,E,16
907,F,15
907,H,32
907,J,10
907,IM1,7
907,GH,11
907,IM2,3
907,L,3
907,C,9
907,M,2
907,A,0
908,Outside,88
908,K,9
908,N,3
908,G,10
908,B,6
908,D,12
908,E,14
908,F,13
908,H,35
908,J,12
908,IM1,11
908,GH,8
908,IM2,2
908,L,5
908,C,7
908,M,1
908,A,0
909,Outside,77
909,K,8
909,N,2
909,G,6
909,B,4
909,D,16
909,E,13
909,F,16
909,H,34
909,J,19
909,IM1,6
909,GH,6
909,IM2,2
909,L,4
909,C,9
909,M,1
909,A,0
910,Outside,88
910,K,9
910,N,2
910,G,10
910,B,8
910,D,14
910,E,13
910,F,17
910,H,25
910,J,10
910,IM1,6
910,GH,8
910,IM2,2
910,L,5
910,C,9
910,M,2
910,A,0
911,Outside,92
911,K,11
911,N,2
911,G,11
911,B,6
911,D,11
911,E,15
911,F,15
911,H,27
911,J,14
911,IM1,9
911,GH,8
911,IM2,0
911,L,4
911,C,9
911,M,3
911,A,0
912,Outside,85
912,K,12
912,N,2
912,G,11
912,B,8
912,D,14
912,E,13
912,F,14
912,H,25
912,J,13
912,IM1,8
912,GH,12
912,IM2,1
912,L,3
912,C,11
912,M,3
912,A,0
913,Outside,71
913,K,14
913,N,2
913,G,11
913,B,6
913,D,15
913,E,18
913,F,16
913,H,29
913,J,10
913,IM1,10
913,GH,13
913,IM2,4
913,L,5
913,C,10
913,M,3
913,A,0
914,Outside,84
914,K,10
914,N,2
914,G,13
914,B,8
914,D,9
914,E,11
914,F,15
914,H,25
914,J,11
914,IM1,12
914,GH,14
914,IM2,1
914,L,6
914,C,10
914,M,2
914,A,0
915,Outside,65
915,K,9
915,N,2
915,G,10
915,B,8
915,D,12
915,E,18
915,F,19
915,H,28
915,J,11
915,IM1,11
915,GH,10
915,IM2,1
915,L,5
915,C,12
915,M,3
915,A,1
916,Outside,78
916,K,11
916,N,1
916,G,12
916,B,7
916,D,12
916,E,14
916,F,14
916,H,24
916,J,11
916,IM1,9
916,GH,13
916,IM2,4
916,L,5
916,C,13
916,M,3
916,A,0
917,Outside,71
917,K,12
917,N,1
917,G,9
917,B,6
917,D,18
917,E,15
917,F,15
917,H,28
917,J,10
917,IM1,12
917,GH,15
917,IM2,2
917,L,3
917,C,13
