time_index,area,num_people
33,IM2,0
33,J,4
33,C,2
33,IM1,1
33,L,4
33,N,1
33,M,2
33,A,0
34,Outside,118
34,K,8
34,G,7
34,D,14
34,F,10
34,E,14
34,H,16
34,GH,12
34,B,3
34,IM2,0
34,J,5
34,C,3
34,IM1,1
34,L,2
34,N,1
34,M,1
34,A,0
35,Outside,105
35,K,7
35,G,9
35,D,11
35,F,12
35,E,18
35,H,21
35,GH,12
35,B,1
35,IM2,1
35,J,5
35,C,3
35,IM1,1
35,L,3
35,N,1
35,M,2
35,A,0
36,Outside,131
36,K,2
36,G,8
36,D,10
36,F,11
36,E,13
36,H,18
36,GH,12
36,B,3
36,IM2,1
36,J,3
36,C,3
36,IM1,1
36,L,1
36,N,1
36,M,1
36,A,0
37,Outside,123
37,K,5
37,G,6
37,D,11
37,F,13
37,E,16
37,H,19
37,GH,17
37,B,3
37,IM2,0
37,J,3
37,C,4
37,IM1,0
37,L,3
37,N,1
37,M,2
37,A,0
38,Outside,113
38,K,5
38,G,9
38,D,12
38,F,15
38,E,13
38,H,17
38,GH,13
38,B,5
38,IM2,0
38,J,4
38,C,4
38,IM1,2
38,L,3
38,N,2
38,M,1
38,A,0
39,Outside,117
39,K,5
39,G,12
39,D,10
39,F,12
39,E,13
39,H,16
39,GH,17
39,B,2
39,IM2,1
39,J,2
39,C,2
39,IM1,0
39,L,1
39,N,2
39,M,0
39,A,0
40,Outside,113
40,K,8
40,G,8
40,D,9
40,F,9
40,E,17
40,H,16
40,GH,14
40,B,2
40,IM2,0
40,J,5
40,C,4
40,IM1,2
40,L,2
40,N,2
40,M,0
40,A,0
41,Outside,125
41,K,10
41,G,9
41,D,10
41,F,6
41,E,12
41,H,17
41,GH,16
41,B,3
41,IM2,0
41,J,1
41,C,3
41,IM1,1
41,L,2
41,N,1
41,M,3
41,A,0
42,Outside,107
42,K,5
42,G,11
42,D,8
42,F,10
42,E,16
42,H,21
42,GH,11
42,B,6
42,IM2,2
42,J,2
42,C,1
42,IM1,2
42,L,3
42,N,2
42,M,1
42,A,0
43,Outside,111
43,K,7
43,G,9
43,D,14
43,F,11
43,E,14
43,H,15
43,GH,9
43,B,2
43,IM2,0
43,J,3
43,C,2
43,IM1,1
43,L,2
43,N,1
43,M,2
43,A,0
44,Outside,101
44,K,6
44,G,9
44,D,17
44,F,8
44,E,16
44,H,18
44,GH,18
44,B,3
44,IM2,0
44,J,2
44,C,5
44,IM1,2
44,L,2
44,N,0
44,M,1
44,A,0
45,Outside,111
45,K,6
45,G,11
45,D,13
45,F,6
45,E,16
45,H,22
45,GH,9
45,B,2
45,IM2,0
45,J,2
45,C,2
45,IM1,0
45,L,5
45,N,0
45,M,1
45,A,0
46,Outside,111
46,K,6
46,G,10
46,D,9
46,F,13
46,E,16
46,H,18
46,GH,12
46,B,5
46,IM2,0
46,J,1
46,C,3
46,IM1,1
46,L,3
46,N,0
46,M,0
46,A,0
47,Outside,116
47,K,9
47,G,9
47,D,13
47,F,15
47,E,14
47,H,19
47,GH,9
47,B,2
47,IM2,0
47,J,3
47,C,1
47,IM1,1
47,L,3
47,N,1
47,M,0
47,A,0
48,Outside,99
48,K,4
48,G,9
48,D,14
48,F,14
48,E,20
48,H,23
48,GH,13
48,B,3
48,IM2,1
48,J,2
48,C,6
48,IM1,0
48,L,3
48,N,1
48,M,1
48,A,0
49,Outside,110
49,K,6
49,G,8
49,D,17
49,F,7
49,E,21
49,H,17
49,GH,15
49,B,3
49,IM2,1
49,J,2
49,C,5
49,IM1,1
49,L,4
49,N,1
49,M,1
49,A,0
50,Outside,115
50,K,6
50,G,7
50,D,19
50,F,9
50,E,16
50,H,18
50,GH,14
50,B,3
50,IM2,1
50,J,3
50,C,2
50,IM1,1
50,L,3
50,N,2
50,M,2
50,A,0
51,Outside,131
51,K,6
51,G,7
51,D,15
51,F,9
51,E,16
51,H,18
51,GH,10
51,B,2
51,IM2,0
51,J,2
51,C,4
51,IM1,2
51,L,2
51,N,1
51,M,1
51,A,0
52,Outside,111
52,K,7
52,G,8
52,D,23
52,F,8
52,E,18
52,H,13
52,GH,12
52,B,8
52,IM2,0
52,J,3
52,C,2
52,IM1,3
52,L,4
52,N,0
52,M,3
52,A,0
53,Outside,111
53,K,8
53,G,10
53,D,18
53,F,9
53,E,14
53,H,19
53,GH,9
53,B,3
53,IM2,1
53,J,5
53,C,5
53,IM1,1
53,L,0
53,N,2
53,M,1
53,A,0
54,Outside,97
54,K,9
54,G,13
54,D,16
54,F,7
54,E,21
54,H,21
54,GH,10
54,B,4
54,IM2,0
54,J,4
54,C,9
54,IM1,1
54,L,2
54,N,2
54,M,2
54,A,0
55,Outside,118
55,K,4
55,G,9
55,D,15
55,F,9
55,E,19
55,H,20
55,GH,7
55,B,4
55,IM2,0
55,J,2
55,C,5
55,IM1,1
55,L,2
55,N,2
55,M,2
55,A,0
56,Outside,111
56,K,7
56,G,9
56,D,12
56,F,9
56,E,22
56,H,20
56,GH,8
56,B,4
56,IM2,0
56,J,3
56,C,4
56,IM1,1
56,L,3
56,N,1
56,M,0
56,A,0
57,Outside,115
57,K,7
57,G,8
57,D,14
57,F,9
57,E,16
57,H,22
57,GH,10
57,B,5
57,IM2,0
57,J,1
57,C,3
57,IM1,0
57,L,2
57,N,0
57,M,0
57,A,0
58,Outside,112
58,K,9
58,G,9
58,D,14
58,F,11
58,E,16
58,H,18
58,GH,14
58,B,4
58,IM2,0
58,J,1
58,C,6
58,IM1,0
58,L,3
58,N,1
58,M,0
58,A,0
59,Outside,106
59,K,9
59,G,11
59,D,13
59,F,5
59,E,20
59,H,17
59,GH,10
59,B,6
59,IM2,0
59,J,3
59,C,4
59,IM1,0
59,L,3
59,N,0
59,M,1
59,A,0
60,Outside,97
60,K,13
60,G,9
60,D,13
60,F,12
60,E,14
60,H,20
60,GH,13
60,B,3
60,IM2,0
60,J,1
60,C,5
60,IM1,0
60,L,4
60,N,1
60,M,1
60,A,0
61,Outside,118
61,K,7
61,G,6
61,D,11
61,F,11
61,E,11
61,H,16
61,GH,16
61,B,4
61,IM2,0
61,J,1
61,C,4
61,IM1,1
61,L,4
61,N,2
61,M,0
61,A,0
62,Outside,121
62,K,7
62,G,8
62,D,13
62,F,10
62,E,11
62,H,19
62,GH,13
62,B,3
62,IM2,0
62,J,3
62,C,5
62,IM1,0
62,L,3
62,N,1
62,M,1
62,A,0
63,Outside,106
63,K,8
63,G,9
63,D,14
63,F,6
63,E,15
63,H,16
63,GH,21
63,B,4
63,IM2,0
63,J,1
63,C,4
63,IM1,0
63,L,4
63,N,2
63,M,1
63,A,0
64,Outside,128
64,K,11
64,G,10
64,D,11
64,F,8
64,E,11
64,H,12
64,GH,18
64,B,2
64,IM2,0
64,J,1
64,C,4
64,IM1,0
64,L,4
64,N,1
64,M,1
64,A,0
65,Outside,119
65,K,8
65,G,5
65,D,8
65,F,8
65,E,15
65,H,14
65,GH,16
65,B,4
65,IM2,0
65,J,2
65,C,4
65,IM1,1
65,L,5
65,N,1
65,M,1
65,A,0
66,Outside,119
66,K,8
66,G,11
66,D,13
66,F,9
66,E,14
66,H,14
66,GH,10
66,B,4
66,IM2,0
66,J,2
66,C,7
66,IM1,0
66,L,4
66,N,0
66,M,1
66,A,0
67,Outside,121
67,K,8
67,G,13
67,D,13
67,F,13
67,E,11
67,H,15
67,GH,13
67,B,4
67,IM2,0
67,J,3
67,C,5
67,IM1,2
67,L,3
67,N,1
67,M,1
67,A,0
68,Outside,136
68,K,6
68,G,15
68,D,9
68,F,4
68,E,19
68,H,15
68,GH,11
68,B,4
68,IM2,0
68,J,2
68,C,3
68,IM1,0
68,L,2
68,N,2
68,M,1
68,A,0
69,Outside,131
69,K,6
69,G,11
69,D,9
69,F,11
69,E,12
69,H,15
69,GH,12
69,B,2
69,IM2,0
69,J,2
69,C,1
69,IM1,0
69,L,3
69,N,2
69,M,2
69,A,0
70,Outside,110
70,K,8
70,G,15
70,D,8
70,F,11
70,E,19
70,H,18
70,GH,14
70,B,4
70,IM2,0
70,J,1
70,C,4
70,IM1,0
70,L,4
70,N,1
70,M,2
70,A,0
71,Outside,138
71,K,8
71,G,11
71,D,11
71,F,8
71,E,14
71,H,17
71,GH,12
71,B,2
71,IM2,0
71,J,1
71,C,2
71,IM1,0
71,L,3
71,N,1
71,M,1
71,A,0
72,Outside,133
72,K,7
72,G,11
72,D,7
72,F,6
72,E,14
72,H,21
72,GH,9
72,B,7
72,IM2,2
72,J,1
72,C,4
72,IM1,0
72,L,3
72,N,2
72,M,1
72,A,0
73,Outside,122
73,K,9
73,G,13
73,D,11
73,F,7
73,E,17
73,H,20
73,GH,12
73,B,5
73,IM2,0
73,J,1
73,C,2
73,IM1,1
73,L,1
73,N,1
73,M,1
73,A,0
74,Outside,120
74,K,6
74,G,7
74,D,13
74,F,8
74,E,17
74,H,22
74,GH,11
74,B,5
74,IM2,0
74,J,1
74,C,3
74,IM1,0
74,L,2
74,N,2
74,M,1
74,A,0
75,Outside,114
75,K,6
75,G,10
75,D,11
75,F,10
75,E,13
75,H,19
75,GH,10
75,B,6
75,IM2,2
75,J,1
75,C,4
75,IM1,0
75,L,2
75,N,2
75,M,1
75,A,0
76,Outside,113
76,K,8
76,G,7
76,D,15
76,F,10
76,E,18
76,H,18
76,GH,10
76,B,3
76,IM2,1
76,J,1
76,C,4
76,IM1,2
76,L,1
76,N,1
76,M,3
76,A,0
77,Outside,133
77,K,8
77,G,6
77,D,11
77,F,10
77,E,10
77,H,17
77,GH,2
77,B,5
77,IM2,1
77,J,3
77,C,4
77,IM1,1
77,L,1
77,N,1
77,M,2
77,A,0
78,Outside,121
78,K,8
78,G,7
78,D,8
78,F,9
78,E,16
78,H,19
78,GH,10
78,B,6
78,IM2,0
78,J,2
78,C,5
78,IM1,0
78,L,2
78,N,1
78,M,2
78,A,0
79,Outside,135
79,K,3
79,G,11
79,D,14
79,F,5
79,E,10
79,H,18
79,GH,6
79,B,8
79,IM2,0
79,J,1
79,C,2
79,IM1,0
79,L,2
79,N,1
79,M,3
79,A,0
80,Outside,109
80,K,8
80,G,11
80,D,12
80,F,9
80,E,16
80,H,20
80,GH,7
80,B,10
80,IM2,0
80,J,2
80,C,5
80,IM1,1
80,L,1
80,N,1
80,M,2
80,A,0
81,Outside,106
81,K,10
81,G,12
81,D,14
81,F,11
81,E,18
81,H,18
81,GH,6
81,B,7
81,IM2,1
81,J,3
81,C,5
81,IM1,0
81,L,2
81,N,1
81,M,1
81,A,0
82,Outside,116
82,K,2
82,G,7
82,D,15
82,F,11
82,E,18
82,H,19
82,GH,11
82,B,1
82,IM2,0
82,J,2
82,C,3
82,IM1,1
82,L,2
82,N,1
82,M,2
82,A,0
83,Outside,109
83,K,10
83,G,7
83,D,17
83,F,9
83,E,17
83,H,19
83,GH,14
83,B,4
83,IM2,1
83,J,2
83,C,5
83,IM1,2
83,L,2
83,N,0
83,M,2
83,A,0
84,Outside,125
84,K,9
84,G,5
84,D,16
84,F,7
84,E,12
84,H,16
84,GH,17
84,B,1
84,IM2,1
84,J,2
84,C,3
84,IM1,1
84,L,1
84,N,0
84,M,2
84,A,0
85,Outside,129
85,K,11
85,G,10
85,D,13
85,F,7
85,E,18
85,H,15
85,GH,9
85,B,1
85,IM2,0
85,J,2
85,C,2
85,IM1,0
85,L,2
85,N,2
85,M,2
85,A,0
86,Outside,121
86,K,7
86,G,13
86,D,14
86,F,9
86,E,17
86,H,17
86,GH,9
86,B,1
86,IM2,1
86,J,1
86,C,6
86,IM1,1
86,L,2
86,N,1
86,M,1
86,A,0
87,Outside,127
87,K,3
87,G,9
87,D,12
87,F,11
87,E,12
87,H,22
87,GH,10
87,B,0
87,IM2,2
87,J,2
87,C,4
87,IM1,1
87,L,2
87,N,0
87,M,5
87,A,0
88,Outside,122
88,K,7
88,G,11
88,D,14
88,F,12
88,E,19
88,H,18
88,GH,9
88,B,0
88,IM2,0
88,J,0
88,C,5
88,IM1,0
88,L,3
88,N,0
88,M,3
88,A,0
89,Outside,140
89,K,6
89,G,11
89,D,12
89,F,8
89,E,12
89,H,17
89,GH,11
89,B,1
89,IM2,0
89,J,2
89,C,3
89,IM1,0
89,L,1
89,N,1
89,M,2
89,A,0
90,Outside,126
90,K,6
90,G,6
90,D,16
90,F,9
90,E,12
90,H,18
90,GH,10
90,B,2
90,IM2,0
90,J,1
90,C,5
90,IM1,1
90,L,3
90,N,1
90,M,1
90,A,0
91,Outside,121
91,K,5
91,G,10
91,D,17
91,F,9
91,E,20
91,H,17
91,GH,9
91,B,1
91,IM2,1
91,J,1
91,C,4
91,IM1,0
91,L,4
91,N,1
91,M,4
91,A,0
92,Outside,122
92,K,7
92,G,8
92,D,18
92,F,11
92,E,12
92,H,17
92,GH,10
92,B,2
92,IM2,1
92,J,2
92,C,3
92,IM1,2
92,L,3
92,N,1
92,M,2
92,A,0
93,Outside,132
93,K,6
93,G,5
93,D,15
93,F,8
93,E,20
93,H,18
93,GH,6
93,B,5
93,IM2,2
93,J,5
93,C,2
93,IM1,1
93,L,4
93,N,1
93,M,4
93,A,0
94,Outside,114
94,K,6
94,G,6
94,D,21
94,F,8
94,E,12
94,H,18
94,GH,11
94,B,7
94,IM2,0
94,J,3
94,C,2
94,IM1,2
94,L,2
94,N,1
94,M,2
94,A,0
95,Outside,119
95,K,5
95,G,8
95,D,19
95,F,9
95,E,15
95,H,15
95,GH,9
95,B,2
95,IM2,0
95,J,2
95,C,1
95,IM1,0
95,L,6
95,N,0
95,M,2
95,A,0
96,Outside,130
96,K,4
96,G,7
96,D,22
96,F,7
96,E,13
96,H,14
96,GH,8
96,B,6
96,IM2,0
96,J,3
96,C,3
96,IM1,1
96,L,3
96,N,1
96,M,1
96,A,0
97,Outside,135
97,K,7
97,G,10
97,D,21
97,F,10
97,E,12
97,H,15
97,GH,7
97,B,4
97,IM2,0
97,J,1
97,C,1
97,IM1,0
97,L,3
97,N,1
97,M,1
97,A,0
98,Outside,131
98,K,4
98,G,10
98,D,18
98,F,7
98,E,15
98,H,13
98,GH,9
98,B,4
98,IM2,1
98,J,2
98,C,2
98,IM1,1
98,L,4
98,N,1
98,M,0
98,A,0
99,Outside,110
99,K,4
99,G,6
99,D,18
99,F,10
99,E,14
99,H,23
99,GH,8
99,B,7
99,IM2,0
99,J,3
99,C,2
99,IM1,1
99,L,3
99,N,0
99,M,1
99,A,0
100,Outside,116
100,K,6
100,G,10
100,D,17
100,F,10
100,E,16
100,H,15
100,GH,10
100,B,5
100,IM2,1
100,J,2
100,C,1
100,IM1,0
100,L,3
100,N,1
100,M,1
100,A,0
101,Outside,123
101,K,6
101,G,9
101,D,19
101,F,5
101,E,15
101,H,13
101,GH,10
101,B,4
101,IM2,0
101,J,1
101,C,1
101,IM1,1
101,L,5
101,N,1
101,M,1
101,A,0
102,Outside,120
102,K,7
102,G,5
102,D,15
102,F,9
102,E,24
102,H,18
102,GH,11
102,B,2
102,IM2,0
102,J,1
102,C,5
102,IM1,0
102,L,3
102,N,1
102,M,1
102,A,0
103,Outside,122
103,K,4
103,G,3
103,D,16
103,F,9
103,E,19
103,H,19
103,GH,12
103,B,4
103,IM2,0
103,J,1
103,C,4
103,IM1,0
103,L,6
103,N,0
103,M,2
103,A,0
104,Outside,125
104,K,7
104,G,6
104,D,11
104,F,6
104,E,21
104,H,17
104,GH,10
104,B,4
104,IM2,1
104,J,1
104,C,0
104,IM1,0
104,L,4
104,N,0
104,M,0
104,A,0
105,Outside,132
105,K,7
105,G,4
105,D,12
105,F,3
105,E,18
105,H,21
105,GH,6
105,B,5
105,IM2,0
105,J,1
105,C,0
105,IM1,2
105,L,4
105,N,1
105,M,1
105,A,0
106,Outside,124
106,K,10
106,G,6
106,D,17
106,F,8
106,E,15
106,H,21
106,GH,12
106,B,2
106,IM2,1
106,J,1
106,C,2
106,IM1,1
106,L,3
106,N,1
106,M,2
106,A,0
107,Outside,129
107,K,11
107,G,7
107,D,9
107,F,13
107,E,14
107,H,15
107,GH,10
107,B,4
107,IM2,0
107,J,2
107,C,1
107,IM1,0
107,L,4
107,N,2
107,M,1
107,A,0
108,Outside,124
108,K,8
108,G,7
108,D,10
108,F,9
108,E,25
108,H,15
108,GH,11
108,B,3
108,IM2,0
108,J,2
108,C,4
108,IM1,1
108,L,3
108,N,1
108,M,2
108,A,0
109,Outside,138
109,K,10
109,G,4
109,D,13
109,F,3
109,E,20
109,H,17
109,GH,7
109,B,2
109,IM2,0
109,J,2
109,C,3
109,IM1,1
109,L,3
109,N,1
109,M,1
109,A,0
110,Outside,132
110,K,4
110,G,7
110,D,16
110,F,12
110,E,14
110,H,14
110,GH,11
110,B,2
110,IM2,0
110,J,4
110,C,3
110,IM1,1
110,L,3
110,N,1
110,M,2
110,A,0
111,Outside,142
111,K,6
111,G,7
111,D,15
111,F,5
111,E,18
111,H,13
111,GH,11
111,B,2
111,IM2,0
111,J,3
111,C,2
111,IM1,0
111,L,3
111,N,1
111,M,1
111,A,0
112,Outside,134
112,K,6
112,G,9
112,D,18
112,F,10
112,E,14
112,H,14
112,GH,10
112,B,2
112,IM2,0
112,J,3
112,C,2
112,IM1,1
112,L,3
112,N,1
112,M,1
112,A,0
113,Outside,119
113,K,7
113,G,11
113,D,19
113,F,9
113,E,21
113,H,13
113,GH,10
113,B,3
113,IM2,2
113,J,2
113,C,2
113,IM1,1
113,L,2
113,N,1
113,M,2
113,A,0
114,Outside,132
114,K,8
114,G,9
114,D,20
114,F,6
114,E,17
114,H,13
114,GH,9
114,B,3
114,IM2,0
114,J,7
114,C,4
114,IM1,0
114,L,3
114,N,0
114,M,2
114,A,0
115,Outside,120
115,K,6
115,G,7
115,D,22
115,F,13
115,E,15
115,H,14
115,GH,12
115,B,4
115,IM2,1
115,J,3
115,C,6
115,IM1,0
115,L,2
115,N,0
115,M,2
115,A,0
116,Outside,143
116,K,8
116,G,7
116,D,15
116,F,6
116,E,18
116,H,13
116,GH,11
116,B,2
116,IM2,0
116,J,6
116,C,6
116,IM1,0
116,L,2
116,N,2
116,M,1
116,A,0
117,Outside,132
117,K,7
117,G,8
117,D,21
117,F,7
117,E,18
117,H,14
117,GH,14
117,B,2
117,IM2,2
117,J,5
117,C,4
117,IM1,0
117,L,2
117,N,1
117,M,2
117,A,0
118,Outside,134
118,K,5
118,G,9
118,D,20
118,F,9
118,E,17
118,H,15
118,GH,14
118,B,0
118,IM2,0
118,J,5
118,C,5
118,IM1,1
118,L,2
118,N,1
118,M,2
118,A,0
119,Outside,119
119,K,6
119,G,15
119,D,26
119,F,10
119,E,13
119,H,18
119,GH,9
119,B,3
119,IM2,0
119,J,5
119,C,4
119,IM1,0
119,L,3
119,N,2
119,M,1
119,A,0
120,Outside,141
120,K,8
120,G,12
120,D,19
120,F,6
120,E,12
120,H,16
120,GH,9
120,B,2
120,IM2,0
120,J,2
120,C,4
120,IM1,2
120,L,2
120,N,2
120,M,1
120,A,0
121,Outside,119
121,K,10
121,G,14
121,D,17
121,F,8
121,E,20
121,H,19
121,GH,11
121,B,2
121,IM2,0
121,J,3
121,C,4
121,IM1,1
121,L,2
121,N,1
121,M,0
121,A,0
122,Outside,121
122,K,9
122,G,12
122,D,19
122,F,4
122,E,19
122,H,18
122,GH,9
122,B,2
122,IM2,0
122,J,4
122,C,2
122,IM1,0
122,L,1
122,N,1
122,M,0
122,A,0
123,Outside,124
123,K,10
123,G,11
123,D,16
123,F,9
123,E,20
123,H,19
123,GH,11
123,B,1
123,IM2,1
123,J,4
123,C,3
123,IM1,0
123,L,4
123,N,1
123,M,1
123,A,0
124,Outside,124
124,K,4
124,G,12
124,D,15
124,F,6
124,E,17
124,H,19
124,GH,15
124,B,0
124,IM2,1
124,J,5
124,C,2
124,IM1,4
124,L,3
124,N,0
124,M,1
124,A,0
125,Outside,113
125,K,8
125,G,6
125,D,19
125,F,11
125,E,15
125,H,13
125,GH,15
125,B,0
125,IM2,1
125,J,4
125,C,3
125,IM1,2
125,L,4
125,N,0
125,M,0
125,A,0
126,Outside,132
126,K,6
126,G,4
126,D,12
126,F,4
126,E,12
126,H,18
126,GH,16
126,B,3
126,IM2,0
126,J,3
126,C,2
126,IM1,3
126,L,5
126,N,0
126,M,1
126,A,0
127,Outside,130
127,K,10
127,G,3
127,D,14
127,F,9
127,E,16
127,H,15
127,GH,13
127,B,2
127,IM2,1
127,J,4
127,C,3
127,IM1,3
127,L,3
127,N,0
127,M,0
127,A,0
128,Outside,116
128,K,8
128,G,10
128,D,14
128,F,6
128,E,21
128,H,16
128,GH,7
128,B,5
128,IM2,1
128,J,3
128,C,3
128,IM1,1
128,L,2
128,N,0
128,M,2
128,A,0
129,Outside,107
129,K,10
129,G,10
129,D,17
